doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human
8739718,"1. A boat hull ( 10 ), comprising: a hinge ( a first lower edge ( a second lower edge ( a door lock assembly ( an inner door frame ( a first door gusset ( a hull gusset (",0.5007245106899832,0.9985509786200336,,,,
8850809,"1. A pulsed plasma engine, comprising a chamber, a pair of electrodes within the chamber, means for introducing a noncombustible gas into the chamber, means for ionizing the gas to form a plasma within the chamber, means for applying an electrical pulse to the electrodes to produce heating of the plasma when the pulse is turned on and an explosive pressure pulse when the electrical pulse is turned off, and means for creating a magnetic field within the chamber for confining the plasma and directing the pressure pulse to an output member driven by the pressure pulse.",0.4992448483461888,0.9984896966923776,,,,
9326938,"1. An oligomer-contained nanoparticle complex, comprising: a) a nanoparticle; b) a polymer, wherein the polymer is an amphiphilic polymer having a hydrophilic and a hydrophobic group, and the hydrophobic group is inserted on the outside of the nanoparticle; c) a targeting molecule, wherein an end of the targeting molecule is bonded with the hydrophilic segment of the polymer by intermolecular hydrogen bonds; d) an oligomer, wherein the oligomer is hydrophilic or charged, and two ends of the oligomer are conjugated by covalent bonds with the targeting molecule, and e) a space for active substances, wherein the space for active substances is encapsulated by the nanoparticle.",0.499206461183204,0.998412922366408,,,,
9667408,"1. A sampling device for use in a distributed power measurement system, the sampling device comprising: a delta-sigma modulator for sampling a power system quantity to generate a bitstream of delta-sigma modulated sample data; a link interface to send and receive data using a high-speed isochronous data link; a clock circuit to generate a local clock signal; a data storage element to store a sequence number associated with a time-stamp packet received over the link interface; a counter clocked by the local clock signal to determine an offset time between receipt of the time-stamp packet and transmission of framed output data; and a framing controller to generate the framed output data for transmission over the isochronous data link, wherein the framed output data includes the sequence number, the offset time, and the delta-sigma modulated sample data, wherein the counter is to preload a value when resetting the offset time, and wherein the value includes propagation delay within the sampling device between receiving the time-stamp packet and resetting the offset time.",0.4991933712377364,0.9983867424754728,,,,
9764893,"1. A system for monitoring hatch cover closure position of a hatch comprising a base flange with an upper sealing ring, a hatch cover lid with a lower sealing ring, a pressure gasket aligned between the upper and lower sealing rings and a hinge for coupling the hatch cover lid to the base flange and enabling the hatch cover lid to open and close, the system comprising: a force sensor for measuring a first force and a second force between the upper sealing ring and the lower sealing ring and converting the first force and the second force to first force signal data and second force signal data, respectively, wherein the second force is indicative of the hatch cover lid in a closed state and the first force is lower than the second force and is indicative of the hatch cover lid in an open state, and the first force signal data being different from the second force signal data, the force sensor comprising: at least one conductor; and a monitor electrically coupled to the at least one conductor of the force sensor for receiving the first force signal data and the second force signal data from the force sensor.",0.5010167667772494,0.9979664664455012,,,,
8840916,"1. A polymer of Formula (I/II): wherein: wherein L/G signifies a PLG copolymer segment, the H atoms at both distal ends signify the hydrogen atoms borne by the terminal hydroxyl groups, and R R the polymer is substantially insoluble in water and body fluid, the polymer has substantially no titratable carboxylic acid groups, the polymer has a weight average molecular weight from about 10 kD to about 50 kD, and the polymer in neat form is a solid at ambient temperature.",0.4989720789794093,0.9979441579588186,,,,
9179351,"1. A method of receiving a signal of a user equipment in a multi-node system including a plurality of nodes and a base station for controlling the plurality of nodes, the method comprising: receiving a reference parameter from the base station; receiving a node-specific signal from at least one node among the plurality of nodes; and decoding the node-specific signal, wherein a virtual cell parameter required for decoding of the node-specific signal is determined based on the reference parameter, and wherein the node-specific signal is decoded b using each of candidates of the virtual cell parameter which is dependent on the reference parameter.",0.4989162504072284,0.9978325008144568,,,,
9126894,"1. An electrochemical gas sensor assembly comprising: a housing; a first and a second electrode positioned within the housing; a substantially solvent-free, ionic liquid electrolyte contained within the housing in electrical contact with the electrodes; and a gas access port, wherein the substantially solvent-free, ionic liquid electrolyte comprises methyl-octyl-imidazolium-chloride, or butyl-methyl-imidazolium-bis-trifluoromethane-sulfonimide, or mixtures thereof, wherein the substantially solvent-free, ionic liquid electrolyte is substantially free of additives wherein the substantially solvent-free, ionic liquid electrolyte is weight-stable after remaining 5 days at a temperature of 80° C.",0.4987476079999918,0.9974952159999836,,,,
8378480,"1. A package structure comprising: a first die; a second die over and bonded to the first die, wherein the second die has a size smaller than a size of the first die; a dummy chip over the first die, wherein the dummy chip comprises a portion encircling the second die, wherein the dummy chip comprises a material selected from the group consisting essentially of silicon and a metal, wherein the dummy chip comprises an opening extending from a bottom surface to an intermediate level of the dummy chip, wherein a portion of the dummy chip covers the opening, and wherein the second die extends into the opening; an adhesive adhering the dummy chip to the first die; metal pillars extending from a top surface to a bottom surface of the dummy chip; a gap in the opening and horizontally between a sidewall of the second die and a sidewall of the dummy chip; and a thermally conductive material horizontally between and contacting the dummy chip and the second die, wherein the thermally conductive material is in physical contact with the sidewall of the second die and the sidewall of the dummy chip.",0.4985737597721161,0.9971475195442324,,,,
9772964,"1. A multi-processor system comprising: a plurality of cores executing an assigned interrupt processing; and a storage storing execution time information of each interrupt processing and execution time limit information of each interrupt processing; wherein a first core of the plurality of cores is configured to: calculate each total processing time of an interrupt processing that has been assigned to each core of the plurality of cores and a first interrupt processing based on the execution time information stored in the storage when the first interrupt processing is detected, and assign the first interrupt processing to an arbitrary core for which a shortest time among a time to an execution time limit of the first interrupt processing based on the execution time limit information stored in the storage and a time to an execution time limit for each interrupt processing that has been assigned based on the execution time limit information stored in the storage being equal to or less than the total processing time.",0.5014962905439676,0.9970074189120648,,,,
9854527,"1. A user equipment device (UE), comprising: at least one antenna; at least one radio, wherein the at least one radio is configured to perform cellular communication using at least one radio access technology (RAT); one or more processing elements coupled to the at least one radio, wherein the one or more processing elements and the at least one radio are configured to perform voice and/or data communications; the one or more processing elements and the at least one radio are configured to:",0.4981203507241865,0.996240701448373,,,,
9051266,"1. A carbazole derivative represented by formula (I): wherein Ar1 and Ar2 are, independently, substituted or unsubstituted phenyl, naphthalenyl or heteroaryl containing nitrogen, oxygen or sulfur; and R is hydrogen, methyl or t-butyl.",0.4980640990988838,0.9961281981977675,,,,
9508877,"1. A method for manufacturing a front electrode of a semiconductor device, the method comprising: providing a semiconductor device including an insulation surface coating; printing an electrically conductive paste overlying a patterned contact region of the insulation surface coating, the electrically conductive paste comprising: sintering the electrically conductive paste overlying the patterned contact region of the insulation surface coating, wherein the sintering comprises:",0.5021302640980949,0.9957394718038102,,,,
9838885,"1. A wireless communication system of a flat network architecture, comprising at least one baseband signal source, an Expansion Unit (EU) and at least one Radio remote Unit (RU) connected with the EU, wherein: the baseband signal source, configured to convert downlink data transmitted by a radio service provider network into a downlink baseband high-rate signal and then transmit the downlink baseband high-rate signal to the EU, and to convert an uplink baseband high-rate signal transmitted by the EU into uplink data and then transmit the uplink data to the radio service provider network; the EU, configured to decompose the downlink baseband high-rate signal transmitted by the baseband signal source into multiple downlink sub-baseband high-rate signals and convert the downlink sub-baseband high-rate signals into downlink sub-baseband low-rate signals and then transmit the downlink sub-baseband low-rate signals to the RU, and to converge and convert uplink sub-baseband low-rate signals transmitted by the RU into the uplink baseband high-rate signal and then transmit the uplink baseband high-rate signal to the baseband signal source; and the RU, configured to up-convert the downlink sub-baseband low-rate signals transmitted by the EU into remote downlink radio frequency signals and transmit the remote downlink radio frequency signals to a user equipment, and to down-convert remote uplink radio frequency signals transmitted by the user equipment into the uplink sub-baseband low-rate signals and then transmit the uplink sub-baseband low-rate signals to the EU, wherein the sub-baseband high-rate signals are I/O signals of the baseband signals.",0.502145912930557,0.995708174138886,,,,
8562470,"1. A dual-drive electric machine installed with an epicyclic gear type clutch, comprising: an electric machine (EM a epicyclic gear set (EG a first rotation shaft (S a second rotation shaft (S a sleeve type rotation shaft (AS at least one controllable brake device (BK a housing (H the first rotation shaft (S the second rotation shaft (S the sleeve type rotation shaft (AS a first action side of the at least one controllable brake device (BK a second action side of the at least one controllable brake device (BK",0.4978279375803141,0.995655875160628,,,,
9014008,"1. A method for a node in a wireless network to forward a packet using a routing protocol, the method comprising: receiving the packet from another node; and operating in a forward progress mode of the routing protocol, comprising:",0.502219169906175,0.99556166018765,,,,
9577285,"1. A solid electrolyte comprising: particles comprising Li wherein the Li wherein the method includes: wherein the chelating agent in the second mixed solution may be at least one of ammonia, ethylene diamine, acetic acid, or acetyl acetone; and further wherein the primary particle synthesized by the sol-gel method has a particle size distribution at 50%-point accumulation ranging from about 250 nm to about 500 nm, and a particle size distribution at 90%-point accumulation ranging from about 350 nm to about 700 nm; and wherein the solid electrolyte has an ionic conductivity of about 2.33×10",0.502247675941781,0.995504648116438,,,,
9496112,"1. An electric device comprising: an electric element having an element terminal; a conductive spring being deflected, the spring being electrically coupled to the element terminal by a fusible joint; a housing comprising an inner wall, wherein the spring is fixed to the housing so that the spring is deflected, wherein a spring section that is connected to the element terminal moves away from the element terminal when the joint fuses; a switch comprising: wherein the electric element is arranged on one side of the inner wall and the spring and the switch are arranged on the other side of the inner wall, and wherein the electrical device is configured such that when the joint fuses, the spring relaxes, thereby decoupling the spring and the element terminal and changing the state of the switch.",0.4976804544151431,0.9953609088302864,,,,
9577912,"1. A computer-implemented method for generating a status update message, the method comprising: monitoring software application activity to determine whether a status update criterion has been met, wherein the status update criterion indicates that one or more commands have been entered in conjunction with a first attribute of the software application; and in response to the status update criterion being met, transmitting a status update message indicating that the update criterion has been met, wherein the status update message comprises information related to the software application.",0.497439278167281,0.994878556334562,,,,
8354541,"1. A process for optical purification of esomeprazole or a salt thereof, which process comprises: a. preparing a solution of esomeprazole sodium having 20 to 1% R-omeprazole by weight of the sum of the contents of esomeprazole and R-omeprazole in a solvent selected from an alcohol or a mixture of alcohols; b. precipitating esomeprazole sodium; and c. collecting the precipitated substantially pure esomeprazole sodium.",0.4973691430152944,0.9947382860305888,,,,
8733904,"1. An electro-mechanical transducer, comprising: one of a substrate and a foundation film; a first electrode of oxide disposed on the one of the substrate and the foundation film; an electro-mechanical transducer film disposed on the first electrode; a second electrode of oxide disposed on the electro-mechanical transducer film; and a third electrode of metal formed on the first electrode as a common electrode conductive to the first electrode, wherein the width of the first electrode is longer than the width of the electro-mechanical transducer film, wherein the electro-mechanical transducer comprises plural elements, each including an individual electro-mechanical transducer film and an individual second electrode, and the third electrode is common to at least two of the plural elements.",0.5026555856431945,0.9946888287136112,,,,
9042996,"1. An implantable medical device, comprising: a first implantable component including wireless communication circuitry; and first and second external component including wireless communication circuitry, wherein the wireless communication circuitry of the first external component is coupled to the wireless communication circuitry of the first implantable component via a first wireless link, wherein the wireless communication circuitry of the first external component is adapted to communicate with wireless communication circuitry of the second external component via a second wireless link, and wherein the wireless communication circuitry of the second external component is adapted to be coupled to the wireless communication circuitry of a second implantable component via a third wireless link; and a controller configured to implement a communication scheme in which the first and second wireless links only operate during different sets of time periods and in which the first and third wireless links during the same time period.",0.5026816784098002,0.9946366431803996,,,,
9045010,"1. A motorcycle tire comprising a tread portion having a tread width as measured axially between tread edges, the tread portion provided with a crown oblique groove disposed within a center region of the tread portion which region is defined as having 30% of the tread width, in a meridian section of the tire, the center region having a radius of curvature of from 0.60 to 0.75 times the tread width, the center region having a land ratio in a range of from 0.75 to 0.95, the crown oblique groove extending continuously or discontinuously in the tire circumferential direction, across the tire equator a plurality of times, and the crown oblique groove inclined at angles of not more than 20 degrees with respect to the tire circumferential direction, wherein the crown oblique groove is made up of oblique groove segments each extending straight across the tire equator, and the tread portion is provided on each side of the center region with shoulder grooves, the shoulder grooves are substantially straight grooves inclined towards one circumferential direction at a substantially constant angle in the range of 30 to 60 degrees with respect to the tire circumferential direction, wherein the crown oblique groove is discontinuous, and the shoulder grooves on each side of the tire equator are arranged at circumferential pitches each of which is substantially equal to one-quarter of a zigzag pitch (L3+L4+L5×2) of the crown oblique groove.",0.5027281912589022,0.9945436174821956,,,,
9374669,"1. A method for requesting assistance data, comprising, at a mobile device: determining an expected quality of service information; transmitting a request for assistance data; transmitting the expected quality of service information; and receiving an assistance data file comprising heat map information, wherein the heat map information includes a heat map grid resolution and a suitable quantization precision level for heat map values as determined, at least in part, based on the expected quality of service information.",0.4972433208870329,0.9944866417740658,,,,
8399717,"1. A method for purifying an alcohol from a fermentation broth, comprising the following steps: a) clarifying the fermentation broth in order to obtain an aqueous solution containing the alcohol, b) adding a solvent to the aqueous solution to reach a proportion of solvent of at least 10% per weight, wherein the solvent has a boiling point which is higher than the boiling point of the alcohol to be purified, c) feeding the aqueous solution containing the solvent to a falling film evaporator, a wiped film evaporator, a thin film evaporator or a short path evaporator, for evaporation of the alcohol to be purified and drawing out of crystallized salts by the solvent, d) recovering the alcohol.",0.4971453961327435,0.9942907922654872,,,,
9349893,"1. A collapsible photovoltaic module mounting assembly framework comprising: at least two substantially parallel supporting beams; and at least two substantially parallel photovoltaic module rails each configured to secure a portion of a photovoltaic module, each photovoltaic module rail having: wherein the at least two module rails are pivotally connected to the at least two supporting beams; wherein the supporting beams can be moved to a relative position adjacent to each other by moving the module rails from a first orientation substantially perpendicular to the supporting beams to a second orientation substantially oblique to the supporting beams.",0.4970809107220876,0.9941618214441752,,,,
9055105,"1. A method comprising: discovering local information by broadcasting an anonymous propagating multi-hop flooding message including a query over a wireless ad-hoc mesh network without the use of internet protocols; and receiving a reply to the anonymous propagating multi-hop flooding message from a wireless node, which receives the anonymous propagating multi-hop flooding message, over the ad-hoc mesh network without the use of internet protocols, wherein the wireless node receiving the anonymous propagating multi-hop flooding message includes a message table containing flooding messages the wireless node has scheduled to be transmitted, the message table is updated to include the received anonymous propagating multi-hop flooding message that the wireless node has scheduled to be transmitted, each entry in the message table contains the anonymous propagating multi-hop flooding message, the time when the anonymous propagating multi-hop flooding message is scheduled to be sent, and a number of receptions of a same anonymous propagating multi-hop flooding message by the wireless node, the anonymous propagating multi-hop flooding message is removed from the message table at a time a maximum number of receptions of the same anonymous propagating multi-hop flooding message is reached, the reply includes a pointer or small-volume data related to the discovered local information, the anonymous propagating multi-hop flooding message is transmitted to the neighboring nodes in connectionless manner without the need to send any prior control signals or messages to the neighboring nodes before the transmission or without knowledge of the addresses of the neighboring nodes, and the neighboring nodes to which the anonymous propagating multi-hop flooding message is transmitted include one or more nodes that are different from node from which the anonymous propagating multi-hop flooding message is received.",0.5029343737202474,0.9941312525595052,,,,
8543121,"1. A networked computing system utilizing historical usage information for optimizing communications resources, comprising: a first transceiver device; a second transceiver device; at least one user equipment; a server computer; and a data communications network facilitating data communication amongst the first transceiver device, the second transceiver device, the at least one user equipment, and the server computer, wherein the first transceiver device is configured to: track a local access node usage pattern to generate a first set of usage pattern metrics; receive a frequency resource allocation plan; allocate at least one frequency resource based at least in part on the first set of usage pattern metrics and the frequency resource allocation plan; receive a second set of usage pattern metrics from the second transceiver device; predict a probability of cochannel interference based on the first set of usage pattern metrics and the second set of usage pattern metrics; and determine a preferred channel list based on the predicted probability.",0.4970031326550294,0.9940062653100588,,,,
8377498,"1. A method for producing a medical device with a hydrophilic surface coating, comprising the steps of: providing a substrate;",0.503076614311407,0.993846771377186,,,,
9740845,"1. A beacon-authenticated electronic device associated with a device user, the device comprising: a device housing; a thermal sensor at least partially within the device housing; a non-thermal signal detection system; and a device controller configured to authenticate the device user when the device is locked by, in order, sensing a human presence via the thermal sensor and based on sensing the human presence, activating the non-thermal signal detection system, detecting a non-thermal beacon via the non-thermal signal detection system, wherein the beacon contains an authentication string-code, determining whether the embedded authentication string-code is associated with the device user, and allowing the user access to the device when the authentication string-code is determined to be associated with the device user, and otherwise maintaining the device in the locked state.",0.5031493922552248,0.9937012154895504,,,,
8538327,"1. A method comprising: obtaining in user equipment data indicative of position of a satellite; obtaining data indicative of position of the user equipment; computing a delay measure based on the data indicative of position of the satellite and the data indicative of position of the user equipment; and adjusting a timing of a communication transmitted from the user equipment to the satellite based on the delay measure; wherein the obtaining data indicative of position of the satellite comprises receiving data indicative of position and velocity of the satellite; and wherein the data indicative of the position and velocity of the satellite comprises ephemeris data given by: where X(t), Y(t) and Z(t) denote respective x, y and z coordinates of the position of the satellite, and V",0.5033114804994058,0.9933770390011885,,,,
9044793,"1. A method for cleaning a hot-wall type film formation apparatus with a batch processing system, comprising the steps of: heating an inner wall of a reaction chamber at a temperature higher than or equal to 700° C. and lower than or equal to 800° C.; introducing an ozone gas into the reaction chamber; and removing a carbon film deposited on the inner wall of the reaction chamber, wherein the carbon film is deposited on the inner wall of the reaction chamber by a thermal CVD method, and wherein a temperature of the inner wall of the reaction chamber is higher than or equal to 700° C. and lower than or equal to 800° C. in the step of removing the carbon film.",0.4965640628604748,0.9931281257209496,,,,
8934173,"1. An optical article for illuminating building interiors with sunlight, comprising: a sheet of an optically clear rigid material defined by a first broad-area surface and an opposing second broad-area surface; a first array of parallel channels formed in a surface of said sheet; and a second array of parallel channels formed in a surface of said sheet, said second array being crossed at an angle with respect to said first array; wherein each of said channels includes a first wall and an opposing second wall extending perpendicularly or nearly perpendicularly between said first broad-area surface and said second broad-area surface and configured for reflecting light by means of a total internal reflection.",0.4965585750858775,0.9931171501717552,,,,
8952745,"1. A temperature detecting circuit, comprising: a first rectifying element with a cathode at a first reference voltage and an anode connected to a first node; a first impedance element connected in series with a second rectifying element, the first impedance element and the second rectifying element connected between the first node and a second reference voltage; a third rectifying element with a cathode at the first reference voltage and an anode connected to a second node; a second impedance element connected in series with a fourth rectifying element, the second impedance element and the fourth rectifying element connected between the second node and the second reference voltage; a first voltage dividing circuit connected between the first node and the first reference voltage; and a differential amplifier configured to output a differential signal pair based on a difference in potential between the first node and the second node, wherein in response to temperature changes, a magnitude of a first signal of the differential signal pair increases when a magnitude of a second signal of the differential signal pair decreases and the magnitude of the first signal of the differential signal pair decreases when the magnitude of the second signal of the differential signal pair increases, and the difference in potential between the first node and the second node is determined using a first divided voltage corresponding to the potential at the first node, the first divided voltage being supplied to the differential amplifier from the first voltage dividing circuit.",0.4965378730209351,0.9930757460418702,,,,
8822678,"1. A method for synthesizing a compound of formula I, the method comprising:",0.496428643643285,0.99285728728657,,,,
9673441,"1. A connection pole for an accumulator, wherein the connection pole comprises an inner hollow region configured to receive a pole shaft of the accumulator, wherein the connection pole comprises a plurality of ribs on its inner wall in the inner hollow region, wherein the plurality of ribs run in the longitudinal direction of the connection pole and are tapered at a first end region and a second end region, wherein one or more or all of the plurality of ribs are integrally formed with the connection pole from the material of said connection pole and protrude from the inner side of the connection pole such that the ribs form a gap between the pole shaft and the inner surface of the connection pole, and wherein the material of said connection pole is a conductive material.",0.5035786882178483,0.9928426235643032,,,,
9261551,"1. A ground fault detecting device of an ungrounded circuit which detects ground fault of the ungrounded circuit having a direct-current power supply and arranged in a vehicle electrically insulated from a ground potential portion of a vehicle body, the ground fault detecting device of the ungrounded circuit comprising: a detection signal generator configured to output detection signals in which an output voltage changes at a predetermined detection frequency; a first amplifier connected to a positive side output part of the direct-current power supply via a first junction circuit in which a capacitor and a resistance are connected in parallel, and configured to superimpose the detection signals to the positive side output part via the first junction circuit, and to output voltage according to voltage of the positive side output part based on voltage which is input via the first junction circuit; a second amplifier connected to a negative side output part of the direct-current power supply via a second junction circuit in which a capacitor and a resistance are connected in parallel, and configured to superimpose the detection signals to the negative side output part via the second junction circuit, and to output voltage according to voltage of the negative side output part based on voltage which is input via the second junction circuit; a ground fault detection part configured to detect ground fault of the ungrounded circuit based on a fluctuation range between voltage of the positive side output part and voltage of the negative side output part when the detection signals are superimposed on the positive side output part and the negative side output part of the direct-current power supply by the first amplifier and the second amplifier; and a first power supply voltage detection part configured to detect output voltage of the direct-current power supply based on a difference of output voltage of the first amplifier and the second amplifier.",0.4962809850870283,0.9925619701740566,,,,
8804377,"1. A circuit, comprising: a control circuit having:",0.4962733568853233,0.9925467137706466,,,,
8355640,"1. A document feeding device, comprising: a document feeding portion for feeding a document from a document tray on which one or a plurality of sheets of documents are placed; a document set detecting portion for detecting whether or not there is a document set on the document tray; a determination portion for determining whether power supply to the document feeding device is started by turning-on of main power through turning on a main switch or by cancellation of a power saving mode; an initial operation portion for performing an initial operation of initializing the document feeding portion under a state in which there is no set document, performing the initial operation when the power supply to the document feeding device is started by the turning-on of the main power, and restricting execution of the initial operation when the power supply to the document feeding device is started by the cancellation of the power saving mode; and a display portion for displaying, when the initial operation is to be performed and there is a set document at the start of the power supply, a reset request making a request for reset of the document.",0.496029731235188,0.992059462470376,,,,
9177148,"1. A processor comprising: a plurality of hardware cores each to execute instructions, each of the plurality of hardware cores including a Return Oriented Programming (ROP) hardware logic to:",0.5040780669471883,0.9918438661056236,,,,
9821674,"1. A method for ascertaining a position of a motor vehicle, the method comprising: measuring at least one first magnetic field strength of a magnetic field at a respective first position by means of a first magnetic field sensor that is arranged on a vehicle; measuring at least one second magnetic field strength of the magnetic field at a respective second position by means of a second magnetic field sensor that is arranged on the vehicle at a distance from the first magnetic field sensor; ascertaining position data for the vehicle at least by comparing data that are based on the measured first and second magnetic field strengths with a predetermined magnetic field information item of the magnetic field; and outputting a signal on the basis of the position data that includes information about where a reception coil of the vehicle is currently situated relative to a transmission coil disposed in a charging position, wherein the measurement of the first and second magnetic field strengths is performed regularly or continuously.",0.4959038818424504,0.9918077636849008,,,,
8585521,"1. A transmission comprising: an input member; an output member; a stationary member; a first and a second planetary gear set each having a first member, a second member and a third member; a power-split unit including the first planetary gear set and having: a ratio-changing unit including the second planetary gear set and having:",0.504103747524742,0.991792504950516,,,,
